1.000000000000000000e+00,1.263618469238281250e-05,1.335144042968750000e-05
1.000000000000000000e+00,1.358985900878906250e-05,1.764297485351562500e-05
1.000000000000000000e+00,1.311302185058593750e-05,1.502037048339843750e-05
4.000000000000000000e+00,1.716613769531250000e-05,2.741813659667968750e-05
4.000000000000000000e+00,5.340576171875000000e-05,3.862380981445312500e-05
4.000000000000000000e+00,2.312660217285156250e-05,2.646446228027343750e-05
4.000000000000000000e+00,2.002716064453125000e-05,2.741813659667968750e-05
4.000000000000000000e+00,1.549720764160156250e-05,2.169609069824218750e-05
4.000000000000000000e+00,1.668930053710937500e-05,2.384185791015625000e-05
4.000000000000000000e+00,1.072883605957031250e-05,1.001358032226562500e-05
1.000000000000000000e+00,1.835823059082031250e-05,2.598762512207031250e-05
4.000000000000000000e+00,1.120567321777343750e-05,5.483627319335937500e-06
1.000000000000000000e+00,1.382827758789062500e-05,1.311302185058593750e-05
1.000000000000000000e+00,2.551078796386718750e-05,1.358985900878906250e-05
1.000000000000000000e+00,4.744529724121093750e-05,2.455711364746093750e-05
5.000000000000000000e+00,3.290176391601562500e-05,7.915496826171875000e-05
1.000000000000000000e+00,1.239776611328125000e-05,1.502037048339843750e-05
5.000000000000000000e+00,2.694129943847656250e-05,7.867813110351562500e-05
5.000000000000000000e+00,1.931190490722656250e-05,5.030632019042968750e-05
5.000000000000000000e+00,1.883506774902343750e-05,8.583068847656250000e-06
5.000000000000000000e+00,3.504753112792968750e-05,4.839897155761718750e-05
5.000000000000000000e+00,5.030632019042968750e-05,5.364418029785156250e-05
5.000000000000000000e+00,4.053115844726562500e-05,5.412101745605468750e-05
5.000000000000000000e+00,3.671646118164062500e-05,5.054473876953125000e-05
5.000000000000000000e+00,1.931190490722656250e-05,5.364418029785156250e-05
6.000000000000000000e+00,8.320808410644531250e-05,2.646446228027343750e-04
6.000000000000000000e+00,1.358985900878906250e-05,1.025199890136718750e-05
6.000000000000000000e+00,2.646446228027343750e-05,1.239776611328125000e-05
6.000000000000000000e+00,4.196166992187500000e-05,1.270771026611328125e-04
5.000000000000000000e+00,7.462501525878906250e-05,1.084804534912109375e-04
6.000000000000000000e+00,3.623962402343750000e-05,6.294250488281250000e-05
6.000000000000000000e+00,4.720687866210937500e-05,1.955032348632812500e-05
6.000000000000000000e+00,4.935264587402343750e-05,1.027584075927734375e-04
6.000000000000000000e+00,1.192092895507812500e-05,1.478195190429687500e-05
6.000000000000000000e+00,1.454353332519531250e-05,8.106231689453125000e-06
6.000000000000000000e+00,3.957748413085937500e-05,2.264976501464843750e-05
7.000000000000000000e+00,1.001358032226562500e-05,6.675720214843750000e-06
7.000000000000000000e+00,2.264976501464843750e-05,1.173019409179687500e-04
2.000000000000000000e+00,1.907348632812500000e-05,1.692771911621093750e-05
7.000000000000000000e+00,5.221366882324218750e-05,1.978874206542968750e-05
1.000000000000000000e+00,1.049041748046875000e-05,1.573562622070312500e-05
7.000000000000000000e+00,2.717971801757812500e-05,7.867813110351562500e-06
7.000000000000000000e+00,6.198883056640625000e-06,1.175403594970703125e-04
7.000000000000000000e+00,8.344650268554687500e-06,1.001358032226562500e-05
7.000000000000000000e+00,1.773834228515625000e-04,3.507137298583984375e-04
8.000000000000000000e+00,1.621246337890625000e-05,6.675720214843750000e-06
7.000000000000000000e+00,6.198883056640625000e-05,3.027915954589843750e-05
